row_index,name,original,dataset,emotion,sigma,blur_name,blur_path,person_id
223,0965.png,TM.AN3.192.png,JAFFE,angry,3,0965_s3.png,data/1_blurred/sigma_3/0965_s3.png,TM
224,0965.png,TM.AN3.192.png,JAFFE,angry,4,0965_s4.png,data/1_blurred/sigma_4/0965_s4.png,TM
225,0966.png,UY.SA1.140.png,JAFFE,sad,0,0966_s0.png,data/1_blurred/sigma_0/0966_s0.png,UY
226,0966.png,UY.SA1.140.png,JAFFE,sad,1,0966_s1.png,data/1_blurred/sigma_1/0966_s1.png,UY
227,0966.png,UY.SA1.140.png,JAFFE,sad,2,0966_s2.png,data/1_blurred/sigma_2/0966_s2.png,UY
228,0966.png,UY.SA1.140.png,JAFFE,sad,3,0966_s3.png,data/1_blurred/sigma_3/0966_s3.png,UY
229,0966.png,UY.SA1.140.png,JAFFE,sad,4,0966_s4.png,data/1_blurred/sigma_4/0966_s4.png,UY
230,0967.png,KM.AN2.18.png,JAFFE,angry,0,0967_s0.png,data/1_blurred/sigma_0/0967_s0.png,KM
231,0967.png,KM.AN2.18.png,JAFFE,angry,1,0967_s1.png,data/1_blurred/sigma_1/0967_s1.png,KM
232,0967.png,KM.AN2.18.png,JAFFE,angry,2,0967_s2.png,data/1_blurred/sigma_2/0967_s2.png,KM
233,0967.png,KM.AN2.18.png,JAFFE,angry,3,0967_s3.png,data/1_blurred/sigma_3/0967_s3.png,KM
234,0967.png,KM.AN2.18.png,JAFFE,angry,4,0967_s4.png,data/1_blurred/sigma_4/0967_s4.png,KM
235,0968.png,KL.NE3.157.png,JAFFE,neutral,0,0968_s0.png,data/1_blurred/sigma_0/0968_s0.png,KL
236,0968.png,KL.NE3.157.png,JAFFE,neutral,1,0968_s1.png,data/1_blurred/sigma_1/0968_s1.png,KL
237,0968.png,KL.NE3.157.png,JAFFE,neutral,2,0968_s2.png,data/1_blurred/sigma_2/0968_s2.png,KL
238,0968.png,KL.NE3.157.png,JAFFE,neutral,3,0968_s3.png,data/1_blurred/sigma_3/0968_s3.png,KL
239,0968.png,KL.NE3.157.png,JAFFE,neutral,4,0968_s4.png,data/1_blurred/sigma_4/0968_s4.png,KL
240,0969.png,TM.NE1.177.png,JAFFE,neutral,0,0969_s0.png,data/1_blurred/sigma_0/0969_s0.png,TM
241,0969.png,TM.NE1.177.png,JAFFE,neutral,1,0969_s1.png,data/1_blurred/sigma_1/0969_s1.png,TM
242,0969.png,TM.NE1.177.png,JAFFE,neutral,2,0969_s2.png,data/1_blurred/sigma_2/0969_s2.png,TM
243,0969.png,TM.NE1.177.png,JAFFE,neutral,3,0969_s3.png,data/1_blurred/sigma_3/0969_s3.png,TM
244,0969.png,TM.NE1.177.png,JAFFE,neutral,4,0969_s4.png,data/1_blurred/sigma_4/0969_s4.png,TM
245,0970.png,NM.FE3.112.png,JAFFE,fear,0,0970_s0.png,data/1_blurred/sigma_0/0970_s0.png,NM
246,0970.png,NM.FE3.112.png,JAFFE,fear,1,0970_s1.png,data/1_blurred/sigma_1/0970_s1.png,NM
247,0970.png,NM.FE3.112.png,JAFFE,fear,2,0970_s2.png,data/1_blurred/sigma_2/0970_s2.png,NM
248,0970.png,NM.FE3.112.png,JAFFE,fear,3,0970_s3.png,data/1_blurred/sigma_3/0970_s3.png,NM
249,0970.png,NM.FE3.112.png,JAFFE,fear,4,0970_s4.png,data/1_blurred/sigma_4/0970_s4.png,NM
250,0971.png,UY.NE3.136.png,JAFFE,neutral,0,0971_s0.png,data/1_blurred/sigma_0/0971_s0.png,UY
251,0971.png,UY.NE3.136.png,JAFFE,neutral,1,0971_s1.png,data/1_blurred/sigma_1/0971_s1.png,UY
252,0971.png,UY.NE3.136.png,JAFFE,neutral,2,0971_s2.png,data/1_blurred/sigma_2/0971_s2.png,UY
253,0971.png,UY.NE3.136.png,JAFFE,neutral,3,0971_s3.png,data/1_blurred/sigma_3/0971_s3.png,UY
254,0971.png,UY.NE3.136.png,JAFFE,neutral,4,0971_s4.png,data/1_blurred/sigma_4/0971_s4.png,UY
255,0972.png,MK.AN2.126.png,JAFFE,angry,0,0972_s0.png,data/1_blurred/sigma_0/0972_s0.png,MK
256,0972.png,MK.AN2.126.png,JAFFE,angry,1,0972_s1.png,data/1_blurred/sigma_1/0972_s1.png,MK
257,0972.png,MK.AN2.126.png,JAFFE,angry,2,0972_s2.png,data/1_blurred/sigma_2/0972_s2.png,MK
258,0972.png,MK.AN2.126.png,JAFFE,angry,3,0972_s3.png,data/1_blurred/sigma_3/0972_s3.png,MK
259,0972.png,MK.AN2.126.png,JAFFE,angry,4,0972_s4.png,data/1_blurred/sigma_4/0972_s4.png,MK
260,0973.png,NM.AN1.104.png,JAFFE,angry,0,0973_s0.png,data/1_blurred/sigma_0/0973_s0.png,NM
261,0973.png,NM.AN1.104.png,JAFFE,angry,1,0973_s1.png,data/1_blurred/sigma_1/0973_s1.png,NM
262,0973.png,NM.AN1.104.png,JAFFE,angry,2,0973_s2.png,data/1_blurred/sigma_2/0973_s2.png,NM
263,0973.png,NM.AN1.104.png,JAFFE,angry,3,0973_s3.png,data/1_blurred/sigma_3/0973_s3.png,NM
264,0973.png,NM.AN1.104.png,JAFFE,angry,4,0973_s4.png,data/1_blurred/sigma_4/0973_s4.png,NM
265,0974.png,UY.SU3.145.png,JAFFE,surprise,0,0974_s0.png,data/1_blurred/sigma_0/0974_s0.png,UY
266,0974.png,UY.SU3.145.png,JAFFE,surprise,1,0974_s1.png,data/1_blurred/sigma_1/0974_s1.png,UY
267,0974.png,UY.SU3.145.png,JAFFE,surprise,2,0974_s2.png,data/1_blurred/sigma_2/0974_s2.png,UY
268,0974.png,UY.SU3.145.png,JAFFE,surprise,3,0974_s3.png,data/1_blurred/sigma_3/0974_s3.png,UY
269,0974.png,UY.SU3.145.png,JAFFE,surprise,4,0974_s4.png,data/1_blurred/sigma_4/0974_s4.png,UY
270,0975.png,KA.SA2.34.png,JAFFE,sad,0,0975_s0.png,data/1_blurred/sigma_0/0975_s0.png,KA
271,0975.png,KA.SA2.34.png,JAFFE,sad,1,0975_s1.png,data/1_blurred/sigma_1/0975_s1.png,KA
272,0975.png,KA.SA2.34.png,JAFFE,sad,2,0975_s2.png,data/1_blurred/sigma_2/0975_s2.png,KA
273,0975.png,KA.SA2.34.png,JAFFE,sad,3,0975_s3.png,data/1_blurred/sigma_3/0975_s3.png,KA
274,0975.png,KA.SA2.34.png,JAFFE,sad,4,0975_s4.png,data/1_blurred/sigma_4/0975_s4.png,KA
275,0976.png,KL.NE1.155.png,JAFFE,neutral,0,0976_s0.png,data/1_blurred/sigma_0/0976_s0.png,KL
276,0976.png,KL.NE1.155.png,JAFFE,neutral,1,0976_s1.png,data/1_blurred/sigma_1/0976_s1.png,KL
277,0976.png,KL.NE1.155.png,JAFFE,neutral,2,0976_s2.png,data/1_blurred/sigma_2/0976_s2.png,KL
278,0976.png,KL.NE1.155.png,JAFFE,neutral,3,0976_s3.png,data/1_blurred/sigma_3/0976_s3.png,KL
279,0976.png,KL.NE1.155.png,JAFFE,neutral,4,0976_s4.png,data/1_blurred/sigma_4/0976_s4.png,KL
280,0977.png,KA.FE3.47.png,JAFFE,fear,0,0977_s0.png,data/1_blurred/sigma_0/0977_s0.png,KA
281,0977.png,KA.FE3.47.png,JAFFE,fear,1,0977_s1.png,data/1_blurred/sigma_1/0977_s1.png,KA
282,0977.png,KA.FE3.47.png,JAFFE,fear,2,0977_s2.png,data/1_blurred/sigma_2/0977_s2.png,KA
283,0977.png,KA.FE3.47.png,JAFFE,fear,3,0977_s3.png,data/1_blurred/sigma_3/0977_s3.png,KA
284,0977.png,KA.FE3.47.png,JAFFE,fear,4,0977_s4.png,data/1_blurred/sigma_4/0977_s4.png,KA
285,0978.png,UY.SA3.142.png,JAFFE,sad,0,0978_s0.png,data/1_blurred/sigma_0/0978_s0.png,UY
286,0978.png,UY.SA3.142.png,JAFFE,sad,1,0978_s1.png,data/1_blurred/sigma_1/0978_s1.png,UY
287,0978.png,UY.SA3.142.png,JAFFE,sad,2,0978_s2.png,data/1_blurred/sigma_2/0978_s2.png,UY
288,0978.png,UY.SA3.142.png,JAFFE,sad,3,0978_s3.png,data/1_blurred/sigma_3/0978_s3.png,UY
289,0978.png,UY.SA3.142.png,JAFFE,sad,4,0978_s4.png,data/1_blurred/sigma_4/0978_s4.png,UY
290,0979.png,TM.AN1.190.png,JAFFE,angry,0,0979_s0.png,data/1_blurred/sigma_0/0979_s0.png,TM
291,0979.png,TM.AN1.190.png,JAFFE,angry,1,0979_s1.png,data/1_blurred/sigma_1/0979_s1.png,TM
292,0979.png,TM.AN1.190.png,JAFFE,angry,2,0979_s2.png,data/1_blurred/sigma_2/0979_s2.png,TM
293,0979.png,TM.AN1.190.png,JAFFE,angry,3,0979_s3.png,data/1_blurred/sigma_3/0979_s3.png,TM
294,0979.png,TM.AN1.190.png,JAFFE,angry,4,0979_s4.png,data/1_blurred/sigma_4/0979_s4.png,TM
295,0980.png,TM.FE2.197.png,JAFFE,fear,0,0980_s0.png,data/1_blurred/sigma_0/0980_s0.png,TM
296,0980.png,TM.FE2.197.png,JAFFE,fear,1,0980_s1.png,data/1_blurred/sigma_1/0980_s1.png,TM
297,0980.png,TM.FE2.197.png,JAFFE,fear,2,0980_s2.png,data/1_blurred/sigma_2/0980_s2.png,TM
298,0980.png,TM.FE2.197.png,JAFFE,fear,3,0980_s3.png,data/1_blurred/sigma_3/0980_s3.png,TM
299,0980.png,TM.FE2.197.png,JAFFE,fear,4,0980_s4.png,data/1_blurred/sigma_4/0980_s4.png,TM
300,0981.png,NA.HA3.204.png,JAFFE,happy,0,0981_s0.png,data/1_blurred/sigma_0/0981_s0.png,NA
301,0981.png,NA.HA3.204.png,JAFFE,happy,1,0981_s1.png,data/1_blurred/sigma_1/0981_s1.png,NA
302,0981.png,NA.HA3.204.png,JAFFE,happy,2,0981_s2.png,data/1_blurred/sigma_2/0981_s2.png,NA
303,0981.png,NA.HA3.204.png,JAFFE,happy,3,0981_s3.png,data/1_blurred/sigma_3/0981_s3.png,NA
304,0981.png,NA.HA3.204.png,JAFFE,happy,4,0981_s4.png,data/1_blurred/sigma_4/0981_s4.png,NA
305,0982.png,UY.NE1.134.png,JAFFE,neutral,0,0982_s0.png,data/1_blurred/sigma_0/0982_s0.png,UY
306,0982.png,UY.NE1.134.png,JAFFE,neutral,1,0982_s1.png,data/1_blurred/sigma_1/0982_s1.png,UY
307,0982.png,UY.NE1.134.png,JAFFE,neutral,2,0982_s2.png,data/1_blurred/sigma_2/0982_s2.png,UY
308,0982.png,UY.NE1.134.png,JAFFE,neutral,3,0982_s3.png,data/1_blurred/sigma_3/0982_s3.png,UY
309,0982.png,UY.NE1.134.png,JAFFE,neutral,4,0982_s4.png,data/1_blurred/sigma_4/0982_s4.png,UY
310,0983.png,YM.FE3.69.png,JAFFE,fear,0,0983_s0.png,data/1_blurred/sigma_0/0983_s0.png,YM
311,0983.png,YM.FE3.69.png,JAFFE,fear,1,0983_s1.png,data/1_blurred/sigma_1/0983_s1.png,YM
312,0983.png,YM.FE3.69.png,JAFFE,fear,2,0983_s2.png,data/1_blurred/sigma_2/0983_s2.png,YM
313,0983.png,YM.FE3.69.png,JAFFE,fear,3,0983_s3.png,data/1_blurred/sigma_3/0983_s3.png,YM
314,0983.png,YM.FE3.69.png,JAFFE,fear,4,0983_s4.png,data/1_blurred/sigma_4/0983_s4.png,YM
315,0984.png,NM.AN3.106.png,JAFFE,angry,0,0984_s0.png,data/1_blurred/sigma_0/0984_s0.png,NM
316,0984.png,NM.AN3.106.png,JAFFE,angry,1,0984_s1.png,data/1_blurred/sigma_1/0984_s1.png,NM
317,0984.png,NM.AN3.106.png,JAFFE,angry,2,0984_s2.png,data/1_blurred/sigma_2/0984_s2.png,NM
318,0984.png,NM.AN3.106.png,JAFFE,angry,3,0984_s3.png,data/1_blurred/sigma_3/0984_s3.png,NM
319,0984.png,NM.AN3.106.png,JAFFE,angry,4,0984_s4.png,data/1_blurred/sigma_4/0984_s4.png,NM
320,0985.png,YM.HA3.54.png,JAFFE,happy,0,0985_s0.png,data/1_blurred/sigma_0/0985_s0.png,YM
321,0985.png,YM.HA3.54.png,JAFFE,happy,1,0985_s1.png,data/1_blurred/sigma_1/0985_s1.png,YM
322,0985.png,YM.HA3.54.png,JAFFE,happy,2,0985_s2.png,data/1_blurred/sigma_2/0985_s2.png,YM
323,0985.png,YM.HA3.54.png,JAFFE,happy,3,0985_s3.png,data/1_blurred/sigma_3/0985_s3.png,YM
324,0985.png,YM.HA3.54.png,JAFFE,happy,4,0985_s4.png,data/1_blurred/sigma_4/0985_s4.png,YM
325,0986.png,KR.AN3.85.png,JAFFE,angry,0,0986_s0.png,data/1_blurred/sigma_0/0986_s0.png,KR
326,0986.png,KR.AN3.85.png,JAFFE,angry,1,0986_s1.png,data/1_blurred/sigma_1/0986_s1.png,KR
327,0986.png,KR.AN3.85.png,JAFFE,angry,2,0986_s2.png,data/1_blurred/sigma_2/0986_s2.png,KR
328,0986.png,KR.AN3.85.png,JAFFE,angry,3,0986_s3.png,data/1_blurred/sigma_3/0986_s3.png,KR
329,0986.png,KR.AN3.85.png,JAFFE,angry,4,0986_s4.png,data/1_blurred/sigma_4/0986_s4.png,KR
330,0987.png,NM.FE1.110.png,JAFFE,fear,0,0987_s0.png,data/1_blurred/sigma_0/0987_s0.png,NM
331,0987.png,NM.FE1.110.png,JAFFE,fear,1,0987_s1.png,data/1_blurred/sigma_1/0987_s1.png,NM
332,0987.png,NM.FE1.110.png,JAFFE,fear,2,0987_s2.png,data/1_blurred/sigma_2/0987_s2.png,NM
333,0987.png,NM.FE1.110.png,JAFFE,fear,3,0987_s3.png,data/1_blurred/sigma_3/0987_s3.png,NM
334,0987.png,NM.FE1.110.png,JAFFE,fear,4,0987_s4.png,data/1_blurred/sigma_4/0987_s4.png,NM
335,0988.png,KL.HA1.158.png,JAFFE,happy,0,0988_s0.png,data/1_blurred/sigma_0/0988_s0.png,KL
336,0988.png,KL.HA1.158.png,JAFFE,happy,1,0988_s1.png,data/1_blurred/sigma_1/0988_s1.png,KL
337,0988.png,KL.HA1.158.png,JAFFE,happy,2,0988_s2.png,data/1_blurred/sigma_2/0988_s2.png,KL
338,0988.png,KL.HA1.158.png,JAFFE,happy,3,0988_s3.png,data/1_blurred/sigma_3/0988_s3.png,KL
339,0988.png,KL.HA1.158.png,JAFFE,happy,4,0988_s4.png,data/1_blurred/sigma_4/0988_s4.png,KL
340,0989.png,MK.FE2.132.png,JAFFE,fear,0,0989_s0.png,data/1_blurred/sigma_0/0989_s0.png,MK
341,0989.png,MK.FE2.132.png,JAFFE,fear,1,0989_s1.png,data/1_blurred/sigma_1/0989_s1.png,MK
342,0989.png,MK.FE2.132.png,JAFFE,fear,2,0989_s2.png,data/1_blurred/sigma_2/0989_s2.png,MK
343,0989.png,MK.FE2.132.png,JAFFE,fear,3,0989_s3.png,data/1_blurred/sigma_3/0989_s3.png,MK
344,0989.png,MK.FE2.132.png,JAFFE,fear,4,0989_s4.png,data/1_blurred/sigma_4/0989_s4.png,MK
345,0990.png,YM.NE2.50.png,JAFFE,neutral,0,0990_s0.png,data/1_blurred/sigma_0/0990_s0.png,YM
346,0990.png,YM.NE2.50.png,JAFFE,neutral,1,0990_s1.png,data/1_blurred/sigma_1/0990_s1.png,YM
347,0990.png,YM.NE2.50.png,JAFFE,neutral,2,0990_s2.png,data/1_blurred/sigma_2/0990_s2.png,YM
348,0990.png,YM.NE2.50.png,JAFFE,neutral,3,0990_s3.png,data/1_blurred/sigma_3/0990_s3.png,YM
349,0990.png,YM.NE2.50.png,JAFFE,neutral,4,0990_s4.png,data/1_blurred/sigma_4/0990_s4.png,YM
350,0991.png,NM.NE1.92.png,JAFFE,neutral,0,0991_s0.png,data/1_blurred/sigma_0/0991_s0.png,NM
351,0991.png,NM.NE1.92.png,JAFFE,neutral,1,0991_s1.png,data/1_blurred/sigma_1/0991_s1.png,NM
352,0991.png,NM.NE1.92.png,JAFFE,neutral,2,0991_s2.png,data/1_blurred/sigma_2/0991_s2.png,NM
353,0991.png,NM.NE1.92.png,JAFFE,neutral,3,0991_s3.png,data/1_blurred/sigma_3/0991_s3.png,NM
354,0991.png,NM.NE1.92.png,JAFFE,neutral,4,0991_s4.png,data/1_blurred/sigma_4/0991_s4.png,NM
355,0992.png,UY.DI3.151.png,JAFFE,disgust,0,0992_s0.png,data/1_blurred/sigma_0/0992_s0.png,UY
356,0992.png,UY.DI3.151.png,JAFFE,disgust,1,0992_s1.png,data/1_blurred/sigma_1/0992_s1.png,UY
357,0992.png,UY.DI3.151.png,JAFFE,disgust,2,0992_s2.png,data/1_blurred/sigma_2/0992_s2.png,UY
358,0992.png,UY.DI3.151.png,JAFFE,disgust,3,0992_s3.png,data/1_blurred/sigma_3/0992_s3.png,UY
359,0992.png,UY.DI3.151.png,JAFFE,disgust,4,0992_s4.png,data/1_blurred/sigma_4/0992_s4.png,UY
360,0993.png,KR.AN1.83.png,JAFFE,angry,0,0993_s0.png,data/1_blurred/sigma_0/0993_s0.png,KR
361,0993.png,KR.AN1.83.png,JAFFE,angry,1,0993_s1.png,data/1_blurred/sigma_1/0993_s1.png,KR
362,0993.png,KR.AN1.83.png,JAFFE,angry,2,0993_s2.png,data/1_blurred/sigma_2/0993_s2.png,KR
363,0993.png,KR.AN1.83.png,JAFFE,angry,3,0993_s3.png,data/1_blurred/sigma_3/0993_s3.png,KR
364,0993.png,KR.AN1.83.png,JAFFE,angry,4,0993_s4.png,data/1_blurred/sigma_4/0993_s4.png,KR
365,0994.png,YM.HA1.52.png,JAFFE,happy,0,0994_s0.png,data/1_blurred/sigma_0/0994_s0.png,YM
366,0994.png,YM.HA1.52.png,JAFFE,happy,1,0994_s1.png,data/1_blurred/sigma_1/0994_s1.png,YM
367,0994.png,YM.HA1.52.png,JAFFE,happy,2,0994_s2.png,data/1_blurred/sigma_2/0994_s2.png,YM
368,0994.png,YM.HA1.52.png,JAFFE,happy,3,0994_s3.png,data/1_blurred/sigma_3/0994_s3.png,YM
369,0994.png,YM.HA1.52.png,JAFFE,happy,4,0994_s4.png,data/1_blurred/sigma_4/0994_s4.png,YM
370,0995.png,TM.HA2.181.png,JAFFE,happy,0,0995_s0.png,data/1_blurred/sigma_0/0995_s0.png,TM
371,0995.png,TM.HA2.181.png,JAFFE,happy,1,0995_s1.png,data/1_blurred/sigma_1/0995_s1.png,TM
372,0995.png,TM.HA2.181.png,JAFFE,happy,2,0995_s2.png,data/1_blurred/sigma_2/0995_s2.png,TM
373,0995.png,TM.HA2.181.png,JAFFE,happy,3,0995_s3.png,data/1_blurred/sigma_3/0995_s3.png,TM
374,0995.png,TM.HA2.181.png,JAFFE,happy,4,0995_s4.png,data/1_blurred/sigma_4/0995_s4.png,TM
375,0996.png,KR.FE3.91.png,JAFFE,fear,0,0996_s0.png,data/1_blurred/sigma_0/0996_s0.png,KR
376,0996.png,KR.FE3.91.png,JAFFE,fear,1,0996_s1.png,data/1_blurred/sigma_1/0996_s1.png,KR
377,0996.png,KR.FE3.91.png,JAFFE,fear,2,0996_s2.png,data/1_blurred/sigma_2/0996_s2.png,KR
378,0996.png,KR.FE3.91.png,JAFFE,fear,3,0996_s3.png,data/1_blurred/sigma_3/0996_s3.png,KR
379,0996.png,KR.FE3.91.png,JAFFE,fear,4,0996_s4.png,data/1_blurred/sigma_4/0996_s4.png,KR
380,0997.png,TM.SU3.189.png,JAFFE,surprise,0,0997_s0.png,data/1_blurred/sigma_0/0997_s0.png,TM
381,0997.png,TM.SU3.189.png,JAFFE,surprise,1,0997_s1.png,data/1_blurred/sigma_1/0997_s1.png,TM
382,0997.png,TM.SU3.189.png,JAFFE,surprise,2,0997_s2.png,data/1_blurred/sigma_2/0997_s2.png,TM
383,0997.png,TM.SU3.189.png,JAFFE,surprise,3,0997_s3.png,data/1_blurred/sigma_3/0997_s3.png,TM
384,0997.png,TM.SU3.189.png,JAFFE,surprise,4,0997_s4.png,data/1_blurred/sigma_4/0997_s4.png,TM
385,0998.png,KM.NE2.2.png,JAFFE,neutral,0,0998_s0.png,data/1_blurred/sigma_0/0998_s0.png,KM
386,0998.png,KM.NE2.2.png,JAFFE,neutral,1,0998_s1.png,data/1_blurred/sigma_1/0998_s1.png,KM
387,0998.png,KM.NE2.2.png,JAFFE,neutral,2,0998_s2.png,data/1_blurred/sigma_2/0998_s2.png,KM
388,0998.png,KM.NE2.2.png,JAFFE,neutral,3,0998_s3.png,data/1_blurred/sigma_3/0998_s3.png,KM
389,0998.png,KM.NE2.2.png,JAFFE,neutral,4,0998_s4.png,data/1_blurred/sigma_4/0998_s4.png,KM
390,0999.png,YM.SU3.60.png,JAFFE,surprise,0,0999_s0.png,data/1_blurred/sigma_0/0999_s0.png,YM
391,0999.png,YM.SU3.60.png,JAFFE,surprise,1,0999_s1.png,data/1_blurred/sigma_1/0999_s1.png,YM
392,0999.png,YM.SU3.60.png,JAFFE,surprise,2,0999_s2.png,data/1_blurred/sigma_2/0999_s2.png,YM
393,0999.png,YM.SU3.60.png,JAFFE,surprise,3,0999_s3.png,data/1_blurred/sigma_3/0999_s3.png,YM
394,0999.png,YM.SU3.60.png,JAFFE,surprise,4,0999_s4.png,data/1_blurred/sigma_4/0999_s4.png,YM
395,1000.png,KA.NE3.28.png,JAFFE,neutral,0,1000_s0.png,data/1_blurred/sigma_0/1000_s0.png,KA
396,1000.png,KA.NE3.28.png,JAFFE,neutral,1,1000_s1.png,data/1_blurred/sigma_1/1000_s1.png,KA
397,1000.png,KA.NE3.28.png,JAFFE,neutral,2,1000_s2.png,data/1_blurred/sigma_2/1000_s2.png,KA
398,1000.png,KA.NE3.28.png,JAFFE,neutral,3,1000_s3.png,data/1_blurred/sigma_3/1000_s3.png,KA
399,1000.png,KA.NE3.28.png,JAFFE,neutral,4,1000_s4.png,data/1_blurred/sigma_4/1000_s4.png,KA
400,1001.png,MK.DI2.129.png,JAFFE,disgust,0,1001_s0.png,data/1_blurred/sigma_0/1001_s0.png,MK
401,1001.png,MK.DI2.129.png,JAFFE,disgust,1,1001_s1.png,data/1_blurred/sigma_1/1001_s1.png,MK
402,1001.png,MK.DI2.129.png,JAFFE,disgust,2,1001_s2.png,data/1_blurred/sigma_2/1001_s2.png,MK
403,1001.png,MK.DI2.129.png,JAFFE,disgust,3,1001_s3.png,data/1_blurred/sigma_3/1001_s3.png,MK
404,1001.png,MK.DI2.129.png,JAFFE,disgust,4,1001_s4.png,data/1_blurred/sigma_4/1001_s4.png,MK
405,1002.png,NM.NE3.94.png,JAFFE,neutral,0,1002_s0.png,data/1_blurred/sigma_0/1002_s0.png,NM
406,1002.png,NM.NE3.94.png,JAFFE,neutral,1,1002_s1.png,data/1_blurred/sigma_1/1002_s1.png,NM
407,1002.png,NM.NE3.94.png,JAFFE,neutral,2,1002_s2.png,data/1_blurred/sigma_2/1002_s2.png,NM
408,1002.png,NM.NE3.94.png,JAFFE,neutral,3,1002_s3.png,data/1_blurred/sigma_3/1002_s3.png,NM
409,1002.png,NM.NE3.94.png,JAFFE,neutral,4,1002_s4.png,data/1_blurred/sigma_4/1002_s4.png,NM
410,1003.png,KL.DI4.173.png,JAFFE,disgust,0,1003_s0.png,data/1_blurred/sigma_0/1003_s0.png,KL
411,1003.png,KL.DI4.173.png,JAFFE,disgust,1,1003_s1.png,data/1_blurred/sigma_1/1003_s1.png,KL
412,1003.png,KL.DI4.173.png,JAFFE,disgust,2,1003_s2.png,data/1_blurred/sigma_2/1003_s2.png,KL
413,1003.png,KL.DI4.173.png,JAFFE,disgust,3,1003_s3.png,data/1_blurred/sigma_3/1003_s3.png,KL
414,1003.png,KL.DI4.173.png,JAFFE,disgust,4,1003_s4.png,data/1_blurred/sigma_4/1003_s4.png,KL
415,1004.png,MK.NE2.114.png,JAFFE,neutral,0,1004_s0.png,data/1_blurred/sigma_0/1004_s0.png,MK
416,1004.png,MK.NE2.114.png,JAFFE,neutral,1,1004_s1.png,data/1_blurred/sigma_1/1004_s1.png,MK
417,1004.png,MK.NE2.114.png,JAFFE,neutral,2,1004_s2.png,data/1_blurred/sigma_2/1004_s2.png,MK
418,1004.png,MK.NE2.114.png,JAFFE,neutral,3,1004_s3.png,data/1_blurred/sigma_3/1004_s3.png,MK
419,1004.png,MK.NE2.114.png,JAFFE,neutral,4,1004_s4.png,data/1_blurred/sigma_4/1004_s4.png,MK
420,1005.png,YM.SU1.58.png,JAFFE,surprise,0,1005_s0.png,data/1_blurred/sigma_0/1005_s0.png,YM
421,1005.png,YM.SU1.58.png,JAFFE,surprise,1,1005_s1.png,data/1_blurred/sigma_1/1005_s1.png,YM
422,1005.png,YM.SU1.58.png,JAFFE,surprise,2,1005_s2.png,data/1_blurred/sigma_2/1005_s2.png,YM
423,1005.png,YM.SU1.58.png,JAFFE,surprise,3,1005_s3.png,data/1_blurred/sigma_3/1005_s3.png,YM
424,1005.png,YM.SU1.58.png,JAFFE,surprise,4,1005_s4.png,data/1_blurred/sigma_4/1005_s4.png,YM
425,1006.png,NA.HA2.203.png,JAFFE,happy,0,1006_s0.png,data/1_blurred/sigma_0/1006_s0.png,NA
426,1006.png,NA.HA2.203.png,JAFFE,happy,1,1006_s1.png,data/1_blurred/sigma_1/1006_s1.png,NA
427,1006.png,NA.HA2.203.png,JAFFE,happy,2,1006_s2.png,data/1_blurred/sigma_2/1006_s2.png,NA
428,1006.png,NA.HA2.203.png,JAFFE,happy,3,1006_s3.png,data/1_blurred/sigma_3/1006_s3.png,NA
429,1006.png,NA.HA2.203.png,JAFFE,happy,4,1006_s4.png,data/1_blurred/sigma_4/1006_s4.png,NA
430,1007.png,NA.AN1.211.png,JAFFE,angry,0,1007_s0.png,data/1_blurred/sigma_0/1007_s0.png,NA
431,1007.png,NA.AN1.211.png,JAFFE,angry,1,1007_s1.png,data/1_blurred/sigma_1/1007_s1.png,NA
432,1007.png,NA.AN1.211.png,JAFFE,angry,2,1007_s2.png,data/1_blurred/sigma_2/1007_s2.png,NA
433,1007.png,NA.AN1.211.png,JAFFE,angry,3,1007_s3.png,data/1_blurred/sigma_3/1007_s3.png,NA
434,1007.png,NA.AN1.211.png,JAFFE,angry,4,1007_s4.png,data/1_blurred/sigma_4/1007_s4.png,NA
435,1008.png,KA.FE4.48.png,JAFFE,fear,0,1008_s0.png,data/1_blurred/sigma_0/1008_s0.png,KA
436,1008.png,KA.FE4.48.png,JAFFE,fear,1,1008_s1.png,data/1_blurred/sigma_1/1008_s1.png,KA
437,1008.png,KA.FE4.48.png,JAFFE,fear,2,1008_s2.png,data/1_blurred/sigma_2/1008_s2.png,KA
438,1008.png,KA.FE4.48.png,JAFFE,fear,3,1008_s3.png,data/1_blurred/sigma_3/1008_s3.png,KA
439,1008.png,KA.FE4.48.png,JAFFE,fear,4,1008_s4.png,data/1_blurred/sigma_4/1008_s4.png,KA
440,1009.png,MK.NE3.115.png,JAFFE,neutral,0,1009_s0.png,data/1_blurred/sigma_0/1009_s0.png,MK
441,1009.png,MK.NE3.115.png,JAFFE,neutral,1,1009_s1.png,data/1_blurred/sigma_1/1009_s1.png,MK
442,1009.png,MK.NE3.115.png,JAFFE,neutral,2,1009_s2.png,data/1_blurred/sigma_2/1009_s2.png,MK
443,1009.png,MK.NE3.115.png,JAFFE,neutral,3,1009_s3.png,data/1_blurred/sigma_3/1009_s3.png,MK
444,1009.png,MK.NE3.115.png,JAFFE,neutral,4,1009_s4.png,data/1_blurred/sigma_4/1009_s4.png,MK
445,1010.png,UY.SA2.141.png,JAFFE,sad,0,1010_s0.png,data/1_blurred/sigma_0/1010_s0.png,UY
